,AirportID,Latitude,Longitude,AirportLatitude,AirportLongitude,PayingPax,Fare,Distance_mile
674,PHX,33.699678,-112.101484,33.435893,-112.008254,1,25.0,23.5768630218
675,PHX,33.62296,-111.93392,33.435893,-112.008254,2,42.0,17.1932591659
676,PHX,33.40208,-111.97143,33.435893,-112.008254,1,13.0,4.45485621491
677,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
678,PHX,33.596778,-112.064907,33.435893,-112.008254,1,16.0,14.3677241022
679,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
680,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
681,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
682,PHX,33.505765,-112.03213,33.435893,-112.008254,1,15.0,6.19792313934
683,PHX,33.595732,-111.98569,33.435893,-112.008254,1,20.0,12.3320385325
684,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
685,PHX,33.375233,-111.971407,33.435893,-112.008254,1,16.0,6.30920951216
686,PHX,33.452478,-112.070665,33.435893,-112.008254,1,13.0,4.73953140975
687,PHX,33.452478,-112.070665,33.435893,-112.008254,1,13.0,4.73953140975
688,PHX,33.508096,-112.035894,33.435893,-112.008254,1,14.0,6.57561522362
689,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
690,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
691,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
692,PHX,33.460369,-112.074312,33.435893,-112.008254,2,23.0,5.49424567618
693,PHX,33.465147,-112.16926,33.435893,-112.008254,1,17.0,11.2929310782
694,PHX,33.450308,-112.07358,33.435893,-112.008254,1,13.0,4.75765485929
695,PHX,33.547299,-111.914645,33.435893,-112.008254,1,17.6,13.0812186747
696,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
697,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
698,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
699,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
700,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
701,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
702,PHX,33.699692,-112.110558,33.435893,-112.008254,1,25.0,24.1004816594
703,PHX,33.493998,-112.355483,33.435893,-112.008254,2,50.0,24.0105103096
704,PHX,33.699692,-112.110557,33.435893,-112.008254,1,24.0,24.1004240605
705,PHX,33.493466,-112.35531,33.435893,-112.008254,1,25.0,23.9638261117
706,PHX,33.548922,-111.91534,33.435893,-112.008254,1,21.0,13.1532098425
707,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
708,PHX,33.266517,-111.993184,33.435893,-112.008254,2,42.0,12.5586533995
709,PHX,33.644802,-111.9146,33.435893,-112.008254,1,25.0,19.8136441274
710,PHX,33.683527,-111.965911,33.435893,-112.008254,1,23.0,19.5310568738
711,PHX,33.266517,-111.993184,33.435893,-112.008254,1,21.0,12.5586533995
712,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
713,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
714,PHX,33.266604,-111.992501,33.435893,-112.008254,2,44.0,12.5919885485
715,PHX,33.681491,-111.968056,33.435893,-112.008254,1,23.0,19.2669788381
716,PHX,33.699692,-112.110557,33.435893,-112.008254,1,24.0,24.1004240605
717,PHX,33.710311,-112.103235,33.435893,-112.008254,1,30.0,24.4116275815
718,PHX,33.376256,-111.97182,33.435893,-112.008254,1,16.0,6.2148118569
719,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
720,PHX,33.266517,-111.99318,33.435893,-112.008254,1,21.0,12.5588837951
721,PHX,33.545272,-111.89224,33.435893,-112.008254,2,42.0,14.2318145861
722,PHX,33.554498,-112.04822,33.435893,-112.008254,2,34.0,10.4883292263
723,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
724,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
725,PHX,33.376946,-111.962079,33.435893,-112.008254,1,14.0,6.72825765136
726,PHX,33.378146,-111.842968,33.435893,-112.008254,1,17.0,13.5060927021
727,PHX,33.579167,-112.120113,33.435893,-112.008254,1,17.0,16.3319854424
728,PHX,33.374266,-111.971726,33.435893,-112.008254,1,16.0,6.35757955424
729,PHX,33.707012,-112.113371,33.435893,-112.008254,1,30.0,24.7677469824
730,PHX,33.375233,-111.971407,33.435893,-112.008254,1,17.0,6.30920951216
731,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
732,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
733,PHX,33.524305,-112.022672,33.435893,-112.008254,1,15.0,6.93281712549
734,PHX,33.377129,-111.962133,33.435893,-112.008254,1,15.0,6.71251631985
735,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
736,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
737,PHX,33.374266,-111.971726,33.435893,-112.008254,1,16.0,6.35757955424
738,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
739,PHX,33.375233,-111.971407,33.435893,-112.008254,1,17.0,6.30920951216
740,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
741,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
742,PHX,33.376946,-111.962079,33.435893,-112.008254,1,15.0,6.72825765136
743,PHX,33.450308,-112.07358,33.435893,-112.008254,1,13.0,4.75765485929
744,PHX,33.450238,-112.073694,33.435893,-112.008254,1,12.0,4.75938960653
745,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
746,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
747,PHX,33.389764,-111.84098,33.435893,-112.008254,1,17.0,12.8187038884
748,PHX,33.6813,-111.9662,33.435893,-112.008254,2,44.0,19.3606992229
749,PHX,33.5122,-111.8915,33.435893,-112.008254,1,17.0,11.9917484756
750,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
751,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
752,PHX,33.6813,-111.9662,33.435893,-112.008254,1,23.0,19.3606992229
753,PHX,33.451859,-112.07003,33.435893,-112.008254,2,26.0,4.66023161173
754,PHX,33.6813,-111.9662,33.435893,-112.008254,2,46.0,19.3606992229
755,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
756,PHX,33.638,-112.2333,33.435893,-112.008254,2,50.0,26.9121896859
757,PHX,33.567682,-112.11509,33.435893,-112.008254,1,17.0,15.2499507401
758,PHX,33.644802,-111.9146,33.435893,-112.008254,1,25.0,19.8136441274
759,PHX,33.634548,-111.92556,33.435893,-112.008254,2,42.0,18.474610639
760,PHX,33.822031,-111.90897,33.435893,-112.008254,1,32.0,32.3705921774
761,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
762,PHX,33.379345,-111.961753,33.435893,-112.008254,1,12.0,6.58145157001
763,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
764,PHX,33.707012,-112.113371,33.435893,-112.008254,1,30.0,24.7677469824
765,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
766,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
767,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
768,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
769,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
770,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
771,PHX,33.449589,-112.073212,33.435893,-112.008254,1,13.0,4.68683178518
772,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
773,PHX,33.450308,-112.07358,33.435893,-112.008254,1,10.4,4.75765485929
774,PHX,33.492289,-112.07529,33.435893,-112.008254,1,15.0,7.75375355722
775,PHX,33.531178,-111.96499,33.435893,-112.008254,2,34.0,9.06870178417
776,PHX,33.53187,-112.2636,33.435893,-112.008254,2,48.0,21.3321504408
777,PHX,33.62296,-111.93392,33.435893,-112.008254,2,42.0,17.1932591659
778,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
779,PHX,33.540113,-111.869848,33.435893,-112.008254,1,20.0,15.1654853266
780,PHX,33.530694,-111.924209,33.435893,-112.008254,1,17.0,11.384235727
781,PHX,33.452292,-112.070359,33.435893,-112.008254,4,48.0,4.70906809151
782,PHX,33.579423,-112.11946,33.435893,-112.008254,1,13.6,16.3120429514
783,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
784,PHX,33.452292,-112.070359,33.435893,-112.008254,2,26.0,4.70906809151
785,PHX,33.624801,-111.933007,33.435893,-112.008254,2,42.0,17.3729161068
786,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
787,PHX,33.683434,-111.966133,33.435893,-112.008254,3,69.0,19.5118508907
788,PHX,33.584603,-111.887575,33.435893,-112.008254,1,21.0,17.2152101902
789,PHX,33.557598,-112.114209,33.435893,-112.008254,1,17.0,14.5031901905
790,PHX,33.683434,-111.966133,33.435893,-112.008254,2,46.0,19.5118508907
791,PHX,33.637246,-111.927299,33.435893,-112.008254,2,50.0,18.5606670074
792,PHX,33.350044,-111.974612,33.435893,-112.008254,1,17.0,7.86319541271
793,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
794,PHX,33.625796,-111.932793,33.435893,-112.008254,2,42.0,17.4539189705
795,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
796,PHX,33.50991,-112.270499,33.435893,-112.008254,1,24.0,20.2138059834
797,PHX,33.625796,-111.932793,33.435893,-112.008254,2,42.0,17.4539189705
798,PHX,33.452237,-112.070541,33.435893,-112.008254,3,39.0,4.71575489074
799,PHX,33.446385,-112.07404,33.435893,-112.008254,1,13.0,4.51337779142
800,PHX,33.376256,-111.97182,33.435893,-112.008254,4,54.4,6.2148118569
801,PHX,33.378406,-111.96357,33.435893,-112.008254,1,15.0,6.54160585618
802,PHX,33.70684,-112.11428,33.435893,-112.008254,2,60.0,24.8082326217
803,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
804,PHX,33.333648,-111.970302,33.435893,-112.008254,1,18.0,9.24312824484
805,PHX,33.639224,-111.89621,33.435893,-112.008254,2,34.0,20.4878840566
806,PHX,33.639224,-111.89621,33.435893,-112.008254,1,25.0,20.4878840566
807,PHX,33.333648,-111.970302,33.435893,-112.008254,1,18.0,9.24312824484
808,PHX,33.632424,-112.235851,33.435893,-112.008254,2,50.0,26.6742587743
809,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
810,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
811,PHX,33.530521,-111.972475,33.435893,-112.008254,2,34.0,8.59222672014
812,PHX,33.522239,-111.95949,33.435893,-112.008254,1,17.0,8.76850975297
813,PHX,33.583157,-111.889903,33.435893,-112.008254,2,44.0,16.9813144438
814,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
815,PHX,33.624801,-111.933007,33.435893,-112.008254,1,20.0,17.3729161068
816,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
817,PHX,33.511077,-112.024948,33.435893,-112.008254,1,14.0,6.15089171681
818,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
819,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
820,PHX,33.639224,-111.89621,33.435893,-112.008254,1,17.0,20.4878840566
821,PHX,33.639224,-111.89621,33.435893,-112.008254,2,30.0,20.4878840566
822,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
823,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
824,PHX,33.594613,-112.063949,33.435893,-112.008254,1,17.0,14.1631121432
825,PHX,33.56684,-111.918681,33.435893,-112.008254,2,42.0,14.1975047312
826,PHX,33.538622,-111.875,33.435893,-112.008254,1,21.0,14.7658243552
827,PHX,33.641,-111.9266,33.435893,-112.008254,1,24.0,18.8600365065
828,PHX,33.45269,-112.34534,33.435893,-112.008254,1,25.0,20.5751325782
829,PHX,33.45269,-112.34534,33.435893,-112.008254,1,25.0,20.5751325782
830,PHX,33.510481,-111.92588,33.435893,-112.008254,1,17.0,9.89285014035
831,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
832,PHX,33.493998,-112.355483,33.435893,-112.008254,1,24.0,24.0105103096
833,PHX,33.447335,-112.073424,33.435893,-112.008254,1,13.0,4.54346759185
834,PHX,33.566811,-111.918196,33.435893,-112.008254,1,21.0,14.2234385611
835,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
836,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
837,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
838,PHX,33.449588,-112.073212,33.435893,-112.008254,1,13.0,4.68676276337
839,PHX,33.266604,-111.992501,33.435893,-112.008254,2,42.0,12.5919885485
840,PHX,33.681491,-111.968056,33.435893,-112.008254,2,46.0,19.2669788381
841,PHX,33.681491,-111.968056,33.435893,-112.008254,1,23.0,19.2669788381
842,PHX,33.281688,-111.97355,33.435893,-112.008254,1,22.0,12.6424202581
843,PHX,33.548098,-111.91671,33.435893,-112.008254,1,21.0,13.0174253904
844,PHX,33.292133,-111.7545,33.435893,-112.008254,1,25.0,24.5385221943
845,PHX,33.385159,-112.01268,33.435893,-112.008254,1,15.0,3.75668520627
846,PHX,33.452136,-112.07374,33.435893,-112.008254,1,13.0,4.8930425503
847,PHX,33.452478,-112.070665,33.435893,-112.008254,1,13.0,4.73953140975
848,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
849,PHX,33.582796,-112.11492,33.435893,-112.008254,1,21.0,16.2833545594
850,PHX,33.639224,-111.89621,33.435893,-112.008254,2,50.0,20.4878840566
851,PHX,33.639224,-111.89621,33.435893,-112.008254,1,25.0,20.4878840566
852,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
853,PHX,33.530521,-111.972475,33.435893,-112.008254,1,16.0,8.59222672014
854,PHX,33.566811,-111.918196,33.435893,-112.008254,1,21.0,14.2234385611
855,PHX,33.51133,-112.113512,33.435893,-112.008254,1,15.0,11.2695426774
856,PHX,33.513835,-111.890592,33.435893,-112.008254,1,17.0,12.1568989243
857,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
858,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
859,PHX,33.451859,-112.07003,33.435893,-112.008254,1,12.0,4.66023161173
860,PHX,33.495071,-111.92338,33.435893,-112.008254,2,30.0,8.97322128472
861,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
862,PHX,33.5122,-111.8915,33.435893,-112.008254,1,17.0,11.9917484756
863,PHX,33.451859,-112.07003,33.435893,-112.008254,3,39.0,4.66023161173
864,PHX,33.596778,-112.064907,33.435893,-112.008254,1,16.0,14.3677241022
865,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
866,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
867,PHX,33.634466,-111.92555,33.435893,-112.008254,1,25.0,18.4695268395
868,PHX,33.49681,-111.92484,33.435893,-112.008254,2,30.0,9.00915582912
869,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
870,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
871,PHX,33.307241,-111.68579,33.435893,-112.008254,1,24.0,27.4533570816
872,PHX,33.594613,-112.063949,33.435893,-112.008254,1,16.0,14.1631121432
873,PHX,33.596778,-112.064907,33.435893,-112.008254,1,17.0,14.3677241022
874,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
875,PHX,33.6813,-111.9662,33.435893,-112.008254,1,23.0,19.3606992229
876,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
877,PHX,33.522442,-112.02228,33.435893,-112.008254,1,14.0,6.78165072667
878,PHX,33.632424,-112.235851,33.435893,-112.008254,1,25.0,26.6742587743
879,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
880,PHX,33.350044,-111.974612,33.435893,-112.008254,1,17.0,7.86319541271
881,PHX,33.40208,-111.97143,33.435893,-112.008254,1,13.0,4.45485621491
882,PHX,33.512366,-112.114199,33.435893,-112.008254,1,15.0,11.3806197092
883,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
884,PHX,33.585099,-112.06346,33.435893,-112.008254,1,16.0,13.478272787
885,PHX,33.585099,-112.06346,33.435893,-112.008254,1,16.0,13.478272787
886,PHX,33.430962,-111.93727,33.435893,-112.008254,1,15.0,4.4289465578
887,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
888,PHX,33.594613,-112.063948,33.435893,-112.008254,1,17.0,14.1630545443
889,PHX,33.297842,-111.891768,33.435893,-112.008254,1,21.0,16.2379945863
890,PHX,33.522442,-112.02228,33.435893,-112.008254,1,15.0,6.78165072667
891,PHX,33.51133,-112.113512,33.435893,-112.008254,1,15.0,11.2695426774
892,PHX,33.486341,-111.926062,33.435893,-112.008254,1,12.0,8.21618065793
893,PHX,33.493499,-111.933452,33.435893,-112.008254,1,17.0,8.28458295375
894,PHX,33.64516,-111.917529,33.435893,-112.008254,1,25.0,19.6696467829
895,PHX,33.350044,-111.974612,33.435893,-112.008254,1,17.0,7.86319541271
896,PHX,33.452237,-112.070541,33.435893,-112.008254,1,12.0,4.71575489074
897,PHX,33.493466,-112.35531,33.435893,-112.008254,2,50.0,23.9638261117
898,PHX,33.573896,-112.115815,33.435893,-112.008254,1,16.0,15.7206114597
899,PHX,33.645659,-111.89571,33.435893,-112.008254,1,25.0,20.9608388456
900,PHX,33.540977,-112.26185,33.435893,-112.008254,1,24.0,21.8599340669
901,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
902,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
903,PHX,33.266517,-111.99318,33.435893,-112.008254,2,44.0,12.5588837951
904,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
905,PHX,33.516701,-112.03003,33.435893,-112.008254,2,30.0,6.8317879666
906,PHX,33.499129,-111.92441,33.435893,-112.008254,1,17.0,9.19398492925
907,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
908,PHX,33.548098,-111.91671,33.435893,-112.008254,2,42.0,13.0174253904
909,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
910,PHX,33.305457,-111.90359,33.435893,-112.008254,1,21.0,15.0314594439
911,PHX,33.549142,-112.04789,33.435893,-112.008254,2,30.0,10.0996407784
912,PHX,33.41463,-111.92367,33.435893,-112.008254,1,15.0,6.33955569461
913,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
914,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
915,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
916,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
917,PHX,33.594613,-112.063949,33.435893,-112.008254,1,16.0,14.1631121432
918,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
919,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
920,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
921,PHX,33.26685,-111.99097,33.435893,-112.008254,2,44.0,12.6631930942
922,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
923,PHX,33.266517,-111.99318,33.435893,-112.008254,1,21.0,12.5588837951
924,PHX,33.64516,-111.917529,33.435893,-112.008254,1,25.0,19.6696467829
925,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
926,PHX,33.266604,-111.992501,33.435893,-112.008254,1,21.0,12.5919885485
927,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
928,PHX,33.43133,-111.84597,33.435893,-112.008254,1,17.0,9.66232494503
929,PHX,33.594613,-112.063948,33.435893,-112.008254,1,16.0,14.1630545443
930,PHX,33.661613,-111.958925,33.435893,-112.008254,1,23.0,18.4208988216
931,PHX,33.710959,-112.10297,33.435893,-112.008254,1,30.0,24.441090008
932,PHX,33.512366,-112.114199,33.435893,-112.008254,1,14.0,11.3806197092
933,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
934,PHX,33.524305,-112.022672,33.435893,-112.008254,1,15.0,6.93281712549
935,PHX,33.641,-111.9266,33.435893,-112.008254,1,25.0,18.8600365065
936,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
937,PHX,33.281687,-111.973551,33.435893,-112.008254,1,22.0,12.6424316811
938,PHX,33.567682,-112.11509,33.435893,-112.008254,1,17.0,15.2499507401
939,PHX,33.515543,-111.92583,33.435893,-112.008254,1,16.0,10.2451184852
940,PHX,33.512365,-112.11689,33.435893,-112.008254,2,30.0,11.5355492982
941,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
942,PHX,33.465147,-112.16926,33.435893,-112.008254,1,17.0,11.2929310782
943,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
944,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
945,PHX,33.362439,-111.445693,33.435893,-112.008254,1,45.0,37.4727814975
946,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
947,PHX,33.548098,-111.91671,33.435893,-112.008254,1,21.0,13.0174253904
948,PHX,33.266517,-111.99318,33.435893,-112.008254,1,21.0,12.5588837951
949,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
950,PHX,33.480217,-112.03168,33.435893,-112.008254,1,15.0,4.40863444397
951,PHX,33.6438,-111.9129,33.435893,-112.008254,1,25.0,19.8424023887
952,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
953,PHX,33.266604,-111.992501,33.435893,-112.008254,2,42.0,12.5919885485
954,PHX,33.266604,-111.992501,33.435893,-112.008254,2,44.0,12.5919885485
955,PHX,33.449588,-112.073212,33.435893,-112.008254,4,52.0,4.68676276337
956,PHX,33.452292,-112.070359,33.435893,-112.008254,1,12.0,4.70906809151
957,PHX,33.512366,-112.114199,33.435893,-112.008254,1,15.0,11.3806197092
958,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
959,PHX,33.512365,-112.11689,33.435893,-112.008254,1,12.0,11.5355492982
960,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
961,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
962,PHX,33.623836,-112.18556,33.435893,-112.008254,2,36.0,23.1847947315
963,PHX,33.41463,-111.92367,33.435893,-112.008254,1,15.0,6.33955569461
964,PHX,33.515713,-111.925405,33.435893,-112.008254,1,17.0,10.2813317221
965,PHX,33.625064,-111.933618,33.435893,-112.008254,1,21.0,17.355875919
966,PHX,33.523618,-112.023156,33.435893,-112.008254,1,14.0,6.91327700829
967,PHX,33.505765,-112.03213,33.435893,-112.008254,1,15.0,6.19792313934
968,PHX,33.545272,-111.89224,33.435893,-112.008254,2,42.0,14.2318145861
969,PHX,33.493355,-112.353632,33.435893,-112.008254,1,25.0,23.8595138758
970,PHX,33.493466,-112.35531,33.435893,-112.008254,1,25.0,23.9638261117
971,PHX,33.457495,-112.304546,33.435893,-112.008254,1,21.0,18.5570957033
972,PHX,33.573896,-112.115815,33.435893,-112.008254,1,16.0,15.7206114597
973,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
974,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
975,PHX,33.62296,-111.93392,33.435893,-112.008254,2,42.0,17.1932591659
976,PHX,33.523618,-112.023156,33.435893,-112.008254,1,15.0,6.91327700829
977,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
978,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
979,PHX,33.614162,-111.893,33.435893,-112.008254,1,19.0,18.9429518954
980,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
981,PHX,33.493998,-112.355483,33.435893,-112.008254,1,25.0,24.0105103096
982,PHX,33.51066,-112.0251,33.435893,-112.008254,1,15.0,6.13086465449
983,PHX,33.502289,-111.93376,33.435893,-112.008254,2,34.0,8.87354420115
984,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
985,PHX,33.385159,-112.01268,33.435893,-112.008254,1,15.0,3.75668520627
986,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
987,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
988,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
989,PHX,33.566811,-111.918196,33.435893,-112.008254,1,21.0,14.2234385611
990,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
991,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
992,PHX,33.548098,-111.91671,33.435893,-112.008254,1,21.0,13.0174253904
993,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
994,PHX,33.37782,-111.96313,33.435893,-112.008254,1,15.0,6.60739615063
995,PHX,33.641,-111.9266,33.435893,-112.008254,1,25.0,18.8600365065
996,PHX,33.582657,-111.93257,33.435893,-112.008254,2,42.0,14.4892316788
997,PHX,33.49681,-111.92484,33.435893,-112.008254,1,17.0,9.00915582912
998,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
999,PHX,33.515543,-111.92583,33.435893,-112.008254,3,51.0,10.2451184852
1000,PHX,33.6355,-112.23587,33.435893,-112.008254,1,25.0,26.8876642391
1001,PHX,33.574348,-112.11662,33.435893,-112.008254,2,34.0,15.7981764233
1002,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
1003,PHX,33.266517,-111.99318,33.435893,-112.008254,1,21.0,12.5588837951
1004,PHX,33.26685,-111.99097,33.435893,-112.008254,2,44.0,12.6631930942
1005,PHX,33.449589,-112.073212,33.435893,-112.008254,1,13.0,4.68683178518
1006,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
1007,PHX,33.266517,-111.99318,33.435893,-112.008254,1,21.0,12.5588837951
1008,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
1009,PHX,33.531353,-112.267654,33.435893,-112.008254,1,23.0,21.5299719142
1010,PHX,33.454738,-111.72841,33.435893,-112.008254,1,29.0,17.419416828
1011,PHX,33.281535,-111.973213,33.435893,-112.008254,1,22.0,12.672391423
1012,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1013,PHX,33.493998,-112.355483,33.435893,-112.008254,2,48.0,24.0105103096
